Id;Latitude;Longitude;Type
267;50.8329990726104;3.27705188942225;LOCK
268;50.8329990726104;3.27705188942225;LOCK
269;50.8346317509346;3.27042959811057;BRIDGE
270;50.8346317509346;3.27042959811057;BRIDGE
271;50.8346317509346;3.27042959811057;LOCK
272;50.8346317509346;3.27042959811057;LOCK
273;50.7738924183113;3.02415738112824;BRIDGE
274;50.7738924183113;3.02415738112824;BRIDGE
275;50.7744088685565;3.03420834145849;BRIDGE
276;50.7744088685565;3.03420834145849;BRIDGE
277;50.7765266028646;3.04308001470187;BRIDGE
278;50.7765266028646;3.04308001470187;BRIDGE
279;50.780834216426;3.10108100568663;LOCK
280;50.780834216426;3.10108100568663;LOCK
281;50.7888787440796;3.11519338100253;BRIDGE
282;50.7888787440796;3.11519338100253;BRIDGE
